srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
59.166.0.1,4405,149.171.126.2,6881,tcp,FIN,1.368787,1540,1644,31,29,4,4,-,8439.588867,9076.649414,16,18,255,255,2620656566,3028420473,96,91,0,0,7057.857807,162.226453,1421927448,1421927449,91.228798,80.48582,0.000673,0.000521,0.000152,0,0,0,0,0,13,15,16,15,10,1,5,,0
59.166.0.4,18031,149.171.126.4,6881,tcp,FIN,1.762277,1540,1644,31,29,4,4,-,6555.155762,7049.970215,16,18,255,255,1958559985,545167720,96,91,0,0,7408.422071,221.205375,1421927448,1421927449,117.461799,103.633117,0.000657,0.000509,0.000148,0,0,0,0,0,11,11,11,10,8,1,5,,0
59.166.0.2,23390,149.171.126.5,65526,tcp,FIN,1.206517,2438,18508,31,29,7,13,-,15741.17871,119656.8359,38,40,255,255,1895978360,2543416378,64,463,0,0,2014.092436,1960.936345,1421927447,1421927449,32.598353,30.923821,0.00061,0.000484,0.000126,0,0,0,0,0,6,9,9,6,1,1,1,,0
59.166.0.4,19536,149.171.126.4,6881,tcp,FIN,2.26362,1540,1644,31,29,4,4,-,5103.330078,5488.554199,16,18,255,255,4103948063,2416518664,96,91,0,0,9405.265079,281.864781,1421927447,1421927449,150.884531,133.110875,0.000866,0.00073,0.000136,0,0,0,0,0,11,11,11,10,8,1,5,,0
59.166.0.4,20247,149.171.126.4,6881,tcp,FIN,2.146873,1540,1644,31,29,4,4,-,5380.849121,5787.021484,16,18,255,255,1958562294,379553939,96,91,0,0,9061.526501,266.999,1421927447,1421927449,143.103265,126.221352,0.001295,0.001106,0.000189,0,0,0,0,0,11,11,11,10,8,1,5,,0
59.166.0.0,20588,149.171.126.4,6881,tcp,FIN,0.668363,1540,1644,31,29,4,4,-,17284.02148,18588.70117,16,18,255,255,3160656573,3270698109,96,91,0,0,3389.873168,78.090117,1421927449,1421927449,44.531332,39.285707,0.000948,0.000502,0.000446,0,0,0,0,0,14,11,11,15,12,1,4,,0
59.166.0.3,28334,149.171.126.2,80,tcp,FIN,0.020127,1052,824,31,29,2,2,http,366075.4063,294927.2188,8,10,255,255,3456460961,1329376466,132,82,1,83,182.212551,4.051052,1421927449,1421927449,2.689286,2.182,0.000615,0.000482,0.000133,0,0,1,0,0,2,1,16,7,2,1,2,,0
59.166.0.8,22076,149.171.126.2,6881,tcp,FIN,5.067167,1540,1644,31,29,4,4,-,2279.774902,2451.863281,16,18,255,255,708497675,2551626212,96,91,0,0,21520.39381,567.483625,1421927444,1421927449,337.788596,298.004875,0.001971,0.001083,0.000888,0,0,0,0,0,18,15,16,18,17,1,5,,0
59.166.0.8,23776,149.171.126.2,6881,tcp,FIN,5.16048,1540,1644,31,29,4,4,-,2238.551514,2407.528076,16,18,255,255,708499373,435779453,96,91,0,0,21008.96934,578.322125,1421927444,1421927449,343.995412,300.770344,0.154098,0.047379,0.106719,0,0,0,0,0,18,15,16,18,17,1,5,,0
59.166.0.8,29398,149.171.126.6,6881,tcp,FIN,5.226993,1540,1644,31,29,4,4,-,2210.066162,2376.892334,16,18,255,255,2041015703,2660652929,96,91,0,0,21844.46541,611.683,1421927444,1421927449,348.444462,307.437719,0.000908,0.000551,0.000357,0,0,0,0,0,18,17,18,18,17,1,11,,0
59.166.0.8,56320,149.171.126.5,6881,tcp,FIN,5.221051,2302,34406,31,29,5,15,-,3410.807373,51463.96484,30,42,255,255,2923817650,344572197,77,819,0,0,12571.0246,9666.362985,1421927444,1421927449,180.025205,127.291216,0.003039,0.00211,0.000929,0,0,0,0,0,18,9,9,18,17,1,1,,0
59.166.0.8,60438,149.171.126.2,6881,tcp,FIN,5.247152,1540,1644,31,29,4,4,-,2201.575195,2367.760742,16,18,255,255,2853886714,2662148727,96,91,0,0,21209.99676,626.228687,1421927444,1421927449,349.789075,307.59175,0.019039,0.018091,0.000948,0,0,0,0,0,18,15,16,18,17,1,5,,0
59.166.0.1,18045,149.171.126.7,6881,tcp,FIN,5.398155,1540,1644,31,29,4,4,-,2139.990234,2301.5271,16,18,255,255,2653045030,228514533,96,91,0,0,29023.93977,616.484625,1421927443,1421927449,359.849075,317.471938,0.001264,0.00113,0.000134,0,0,0,0,0,13,9,10,15,10,1,6,,0
59.166.0.1,64768,149.171.126.7,6881,tcp,FIN,5.849882,1540,1644,31,29,4,4,-,1974.740601,2123.803467,16,18,255,255,2653047751,254159667,96,91,0,0,30347.91171,653.267563,1421927443,1421927449,389.967875,344.082531,0.001048,0.000475,0.000573,0,0,0,0,0,13,9,10,15,10,1,6,,0
59.166.0.3,37508,149.171.126.3,6881,tcp,FIN,5.660509,2302,34406,31,29,5,15,-,3146.006836,47468.52344,30,42,255,255,2588850514,119978460,77,819,0,0,15990.29745,12240.36836,1421927443,1421927449,195.177032,138.048445,0.000693,0.000516,0.000177,0,0,0,0,0,5,9,9,7,4,1,2,,0
59.166.0.3,6492,149.171.126.3,6881,tcp,FIN,5.452637,2302,34406,31,29,5,15,-,3265.942627,49278.17188,30,42,255,255,3381367842,174760031,77,819,0,0,16256.60016,12397.44487,1421927443,1421927449,188.010726,130.254512,0.113109,0.112201,0.000908,0,0,0,0,0,5,9,9,7,4,1,2,,0
59.166.0.4,35902,149.171.126.8,6881,tcp,FIN,6.161645,1540,1644,31,29,4,4,-,1874.823975,2016.344727,16,18,255,255,3583818524,2238820580,96,91,0,0,25227.22191,803.331125,1421927443,1421927449,410.754388,362.388125,0.001241,0.001038,0.000203,0,0,0,0,0,11,7,9,10,8,1,3,,0
59.166.0.7,60211,149.171.126.2,6881,tcp,FIN,5.374066,1540,1644,31,29,4,4,-,2149.582764,2311.84375,16,18,255,255,3938079255,2371162534,96,91,0,0,22446.21003,549.969938,1421927443,1421927449,358.244054,311.162188,0.085027,0.084308,0.000719,0,0,0,0,0,6,15,16,6,6,1,2,,0
59.166.0.8,11411,149.171.126.6,6881,tcp,FIN,5.70414,2302,34406,31,29,5,15,-,3121.942871,47105.43359,30,42,255,255,190949223,2371450452,77,819,0,0,16231.7259,11779.18681,1421927443,1421927449,196.683138,139.096566,0.001995,0.00118,0.000815,0,0,0,0,0,18,17,18,18,17,1,11,,0
59.166.0.0,3080,149.171.126.5,6881,tcp,FIN,5.122664,1540,1644,31,29,4,4,-,2255.07666,2425.300537,16,18,255,255,2206402266,476573662,96,91,0,0,23578.33238,660.316375,1421927444,1421927449,341.4812,297.381531,0.067932,0.067175,0.000757,0,0,0,0,0,14,9,9,15,12,1,4,,0
59.166.0.5,54421,149.171.126.3,6881,tcp,FIN,5.624162,2198,34406,31,29,5,15,-,3015.560303,47775.29297,28,42,255,255,961012576,436407649,79,819,0,0,19089.30261,13390.97598,1421927444,1421927449,208.288745,135.851881,0.056035,0.054234,0.001801,0,0,0,0,0,8,9,9,9,8,1,5,,0
59.166.0.8,15305,149.171.126.6,6881,tcp,FIN,5.362077,1540,1644,31,29,4,4,-,2154.388916,2317.012451,16,18,255,255,190953130,2439855547,96,91,0,0,20896.82051,546.90425,1421927444,1421927449,357.430808,315.353656,0.001977,0.001056,0.000921,0,0,0,0,0,18,17,18,18,17,1,11,,0
59.166.0.8,40924,149.171.126.6,6881,tcp,FIN,5.216447,1540,1644,31,29,4,4,-,2214.53418,2381.697754,16,18,255,255,190951104,287932620,96,91,0,0,22115.32385,548.401375,1421927444,1421927449,347.742321,306.798406,0.001,0.000871,0.000129,0,0,0,0,0,18,17,18,18,17,1,11,,0
59.166.0.0,47128,149.171.126.2,111,udp,CON,1.969298,568,312,31,29,0,0,-,1730.565918,950.592529,4,4,0,0,0,0,142,78,0,0,760.386562,677.419375,1421927447,1421927449,537.676,479.011344,0,0,0,0,0,0,0,0,14,15,16,15,1,1,2,,0
59.166.0.1,1350,149.171.126.7,6881,tcp,FIN,5.764732,1540,1644,31,29,4,4,-,2003.909302,2155.174072,16,18,255,255,503465996,2402565813,96,91,0,0,30264.61905,619.240312,1421927443,1421927449,384.293946,339.03425,0.001432,0.001145,0.000287,0,0,0,0,0,13,9,10,15,10,1,6,,0
59.166.0.1,16185,149.171.126.7,6881,tcp,FIN,5.197834,1540,1644,31,29,4,4,-,2222.464111,2390.226318,16,18,255,255,503462329,2400502960,96,91,0,0,22600.75308,793.908875,1421927443,1421927449,346.481867,305.72625,0.001496,0.00048,0.001016,0,0,0,0,0,13,9,10,15,10,1,6,,0
59.166.0.3,39492,149.171.126.2,6881,tcp,FIN,5.471142,2302,34406,31,29,5,15,-,3254.896484,49111.50391,30,42,255,255,3561365786,2254430504,77,819,0,0,16152.19786,12728.86426,1421927443,1421927449,188.648862,133.429484,0.000924,0.000531,0.000393,0,0,0,0,0,5,15,16,7,4,1,2,,0
59.166.0.4,35265,149.171.126.8,6881,tcp,FIN,5.279851,1540,1644,31,29,4,4,-,2187.94043,2353.09668,16,18,255,255,1438429230,2405363731,96,91,0,0,20807.3185,633.07,1421927443,1421927449,351.968796,327.10025,0.046951,0.046245,0.000706,0,0,0,0,0,11,7,9,10,8,1,3,,0
59.166.0.7,52574,149.171.126.7,6881,tcp,FIN,5.876448,2302,34406,31,29,5,15,-,3030.401855,45724.21875,30,42,255,255,4196334602,2329747542,77,819,0,0,14717.83946,11840.79992,1421927443,1421927449,202.622593,141.664267,0.072018,0.068212,0.003806,0,0,0,0,0,6,9,10,6,6,1,1,,0
59.166.0.9,46871,149.171.126.6,6881,tcp,FIN,6.019046,1540,1644,31,29,4,4,-,1919.241089,2064.114502,16,18,255,255,3338077660,184369002,96,91,0,0,25629.41022,732.301438,1421927443,1421927449,401.224987,347.594,0.112889,0.109947,0.002942,0,0,0,0,0,5,17,18,5,5,1,5,,0
175.45.176.3,17410,149.171.126.14,111,udp,INT,0.000004,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927449,1421927449,0.004,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.1,20549,149.171.126.10,111,udp,INT,0.000014,168,0,254,0,0,0,-,48000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421927449,1421927449,0.014,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
59.166.0.4,34234,149.171.126.8,6881,tcp,FIN,7.209533,2302,34406,31,29,5,15,-,2470.062744,37269.54297,30,42,255,255,1438430336,2217558270,77,819,0,0,19281.02695,15173.5464,1421927443,1421927450,248.593554,174.560396,0.053499,0.052556,0.000943,0,0,0,0,0,11,7,2,2,2,1,2,,0
59.166.0.4,64224,149.171.126.8,6881,tcp,FIN,6.487143,1540,1644,31,29,4,4,-,1780.753052,1915.172852,16,18,255,255,3583820214,2328553266,96,91,0,0,26135.38406,847.983625,1421927443,1421927450,432.453067,373.527,0.141097,0.137183,0.003914,0,0,0,0,0,11,7,2,2,2,1,2,,0
59.166.0.0,23384,149.171.126.6,65299,tcp,FIN,1.587468,2542,18508,31,29,7,13,-,12492.84961,90942.30469,40,40,255,255,1738429732,1024631051,64,463,0,0,2507.497305,68.124266,1421927448,1421927450,40.696052,40.689281,0.000747,0.00058,0.000167,0,0,0,0,0,5,11,13,8,1,1,1,,0
59.166.0.8,65274,149.171.126.2,6881,tcp,FIN,6.582697,2302,34406,31,29,5,15,-,2705.27417,40818.52734,30,42,255,255,708496848,2553560615,77,819,0,0,17616.43847,12259.88581,1421927444,1421927450,226.978761,158.790541,0.072959,0.072284,0.000675,0,0,0,0,0,5,6,10,9,1,1,2,,0
59.166.0.6,54406,149.171.126.8,21,tcp,FIN,32.390953,2934,3742,31,29,11,15,ftp,710.815735,907.16687,52,54,255,255,4008010357,4009160932,56,69,0,0,114036.8042,3472.006,1421927418,1421927450,635.10998,611.139,0.000716,0.000575,0.000141,0,0,0,0,0,1,1,5,2,1,1,1,,0
59.166.0.4,17344,149.171.126.4,5190,tcp,FIN,21.854425,1272,2572,31,29,4,4,-,436.707886,889.522339,16,18,255,255,3865556676,3865872859,80,143,0,0,139581.6533,3941.74125,1421927428,1421927450,1456.9375,1285.516,0.000827,0.000634,0.000193,0,0,0,0,0,13,12,12,17,2,1,6,,0
59.166.0.2,46451,149.171.126.4,30112,tcp,FIN,24.766691,4550,72810,31,29,7,33,-,1450.981079,23224.74219,78,80,255,255,4273041727,2123791555,58,910,0,0,65688.28765,65272.84006,1421927425,1421927450,321.640505,313.494318,0.000763,0.000635,0.000128,0,0,0,0,0,11,12,12,12,1,1,1,,0
59.166.0.1,64126,149.171.126.7,6881,tcp,FIN,5.649319,1540,1644,31,29,4,4,-,2044.848145,2199.203125,16,18,255,255,2678079839,2910542760,96,91,0,0,24844.34218,753.02875,1421927444,1421927450,376.599987,327.477281,0.082952,0.082196,0.000756,0,0,0,0,0,18,15,16,20,14,1,6,,0
59.166.0.3,44051,149.171.126.5,6881,tcp,FIN,6.230642,1540,1644,31,29,4,4,-,1854.062622,1994.016113,16,18,255,255,3466402529,2851394698,96,91,0,0,24364.52528,729.171062,1421927444,1421927450,415.353808,366.477125,0.000684,0.000524,0.00016,0,0,0,0,0,11,9,12,11,10,1,5,,0
59.166.0.4,1702,149.171.126.4,6881,tcp,FIN,6.694861,1540,1644,31,29,4,4,-,1725.502563,1855.751709,16,18,255,255,4285563258,2510938179,96,91,0,0,27234.05553,785.428875,1421927444,1421927450,446.301279,393.755656,0.001109,0.001011,0.000098,0,0,0,0,0,13,12,12,17,10,1,6,,0
59.166.0.4,30831,149.171.126.4,6881,tcp,FIN,6.056083,1540,1644,31,29,4,4,-,1907.50354,2051.490967,16,18,255,255,2135978676,2734149477,96,91,0,0,26695.48755,637.130312,1421927444,1421927450,403.715592,336.939281,0.328873,0.32811,0.000763,0,0,0,0,0,13,12,12,17,10,1,6,,0
59.166.0.4,8409,149.171.126.7,6881,tcp,FIN,2.847943,1540,1644,31,29,4,4,-,4056.260742,4362.446777,16,18,255,255,3748141995,32191556,96,91,0,0,13903.53484,487.604594,1421927447,1421927450,189.841671,167.491234,0.000737,0.000584,0.000153,0,0,0,0,0,13,15,16,17,10,1,5,,0
59.166.0.2,31414,149.171.126.3,6881,tcp,FIN,2.203213,1540,1644,31,29,4,4,-,5243.251465,5639.037109,16,18,255,255,171079046,2804587809,96,91,0,0,9411.007764,290.610063,1421927448,1421927450,146.859869,129.571531,0.000629,0.00049,0.000139,0,0,0,0,0,11,14,16,12,6,1,7,,0
59.166.0.0,44798,149.171.126.1,80,tcp,FIN,0.143324,1052,824,31,29,2,2,http,51407.99609,41416.64844,8,10,255,255,3876461751,1740988136,132,82,1,83,1265.012655,31.806633,1421927450,1421927450,20.427143,15.869111,0.000635,0.000501,0.000134,0,0,1,0,0,1,3,5,8,1,1,1,,0
59.166.0.4,28756,149.171.126.1,25,tcp,FIN,32.666801,37358,3380,31,29,18,8,smtp,8973.024414,808.159912,52,42,255,255,1918429677,1919521025,718,80,0,0,113683.6208,3911.6305,1421927418,1421927450,640.517819,796.737062,0.000738,0.000571,0.000167,0,0,0,0,0,1,1,5,17,1,1,2,,0
59.166.0.7,32612,149.171.126.6,22,tcp,FIN,26.628351,6032,8114,31,29,14,17,ssh,1783.963257,2397.144287,64,60,255,255,3073042754,923780597,94,135,0,0,80660.77305,83345.3869,1421927423,1421927450,422.672275,451.311942,0.000778,0.000611,0.000167,0,0,0,0,0,1,1,13,7,1,1,1,,0
59.166.0.0,58313,149.171.126.7,27325,tcp,FIN,25.338053,4550,72810,31,29,7,33,-,1418.262085,22701.0332,78,80,255,255,4208845525,4213354646,58,910,0,0,65665.94705,64856.48107,1421927425,1421927450,329.060571,320.726979,0.000764,0.000601,0.000163,0,0,0,0,0,5,15,16,8,1,1,1,,0
59.166.0.8,47629,149.171.126.3,33289,tcp,FIN,28.239065,3910,51808,31,29,7,26,-,1090.970947,14454.86914,66,66,255,255,2228844835,83777241,59,785,0,0,84718.49812,2644.7175,1421927422,1421927450,434.441817,434.437156,0.000816,0.00063,0.000186,0,0,0,0,0,5,14,16,9,1,1,1,,0
59.166.0.2,65106,149.171.126.2,25,tcp,FIN,12.999174,37358,3380,31,29,18,8,smtp,22549.125,2030.898193,52,42,255,255,853527532,3000021657,718,80,0,0,28287.19915,906.366813,1421927437,1421927450,254.877176,317.0395,0.000707,0.000546,0.000161,0,0,0,0,0,1,2,10,12,1,1,1,,0
59.166.0.0,22615,149.171.126.5,64520,tcp,FIN,1.805926,2558,23162,31,29,7,14,-,11052.50195,100163.5781,40,42,255,255,4058075614,3328411032,64,551,0,0,2795.357476,2727.818922,1421927449,1421927450,46.297052,44.033585,0.000699,0.000541,0.000158,0,0,0,0,0,5,9,12,8,1,1,1,,0
59.166.0.1,56221,149.171.126.3,80,tcp,FIN,1.140931,1580,10168,31,29,3,5,http,10160.12305,67341.49219,12,18,255,255,3400655136,1252022049,132,565,1,3924,9621.902719,7972.161716,1421927449,1421927450,103.682639,71.277187,0.000627,0.000489,0.000138,0,0,1,0,0,1,1,16,20,1,1,1,,0
59.166.0.1,57456,149.171.126.6,6881,tcp,FIN,1.100851,1540,1644,31,29,4,4,-,10493.69922,11285.81348,16,18,255,255,2200659792,3363186427,96,91,0,0,4880.144878,147.230406,1421927449,1421927450,73.3662,64.727941,0.00063,0.000474,0.000156,0,0,0,0,0,18,11,13,20,14,1,7,,0
59.166.0.1,61756,149.171.126.6,6881,tcp,FIN,0.754772,1540,1644,31,29,4,4,-,15305.28418,16460.59961,16,18,255,255,51075019,3507736327,96,91,0,0,3443.684245,79.594617,1421927449,1421927450,50.2988,44.35959,0.000791,0.000658,0.000133,0,0,0,0,0,18,11,13,20,14,1,7,,0
59.166.0.3,32288,149.171.126.3,6881,tcp,FIN,1.470886,1540,1644,31,29,4,4,-,7853.77002,8446.609375,16,18,255,255,3456465148,3543756975,96,91,0,0,5369.194161,148.894094,1421927449,1421927450,98.037203,86.491234,0.00087,0.000499,0.000371,0,0,0,0,0,11,14,16,11,10,1,5,,0
59.166.0.3,50238,149.171.126.3,6881,tcp,FIN,1.330916,1540,1644,31,29,4,4,-,8679.736328,9334.923828,16,18,255,255,3456463636,1352475613,96,91,0,0,5610.498184,146.197344,1421927449,1421927450,88.70627,78.161883,0.002365,0.002162,0.000203,0,0,0,0,0,11,14,16,11,10,1,5,,0
59.166.0.3,51022,149.171.126.3,6881,tcp,FIN,1.366386,1540,1644,31,29,4,4,-,8454.418945,9092.598633,16,18,255,255,1311077904,3507737610,96,91,0,0,5444.126942,148.315141,1421927449,1421927450,91.070002,80.336414,0.000788,0.000658,0.00013,0,0,0,0,0,11,14,16,11,10,1,5,,0
59.166.0.0,1167,149.171.126.9,53,udp,CON,0.000938,130,162,31,29,0,0,dns,554371,690831.5625,2,2,0,0,0,0,65,81,0,0,0,0,1421927450,1421927450,0.011,0.002,0,0,0,0,0,0,0,0,2,1,4,8,2,1,2,,0
59.166.0.0,7370,149.171.126.2,53,udp,CON,0.000906,132,164,31,29,0,0,dns,582781.5,724061.8125,2,2,0,0,0,0,66,82,0,0,0,0,1421927450,1421927450,0.002,0.002,0,0,0,0,0,0,0,0,2,2,10,8,2,1,1,,0
59.166.0.1,5402,149.171.126.0,53,udp,CON,0.000894,130,162,31,29,0,0,dns,581655.5,724832.1875,2,2,0,0,0,0,65,81,0,0,0,0,1421927450,1421927450,0.004,0.002,0,0,0,0,0,0,0,0,1,2,5,20,1,1,1,,0
59.166.0.4,40105,149.171.126.2,53,udp,CON,0.0093,146,178,31,29,0,0,dns,62795.69922,76559.14063,2,2,0,0,0,0,73,89,0,0,0,0,1421927450,1421927450,0.011,0.003,0,0,0,0,0,0,0,0,1,2,10,17,1,1,1,,0
59.166.0.2,58109,149.171.126.3,6881,tcp,FIN,1.925451,1540,1644,31,29,4,4,-,5999.633301,6452.51416,16,18,255,255,171075948,2931813095,96,91,0,0,8410.183627,226.967219,1421927448,1421927450,128.341927,113.202414,0.00122,0.000999,0.000221,0,0,0,0,0,11,14,16,12,6,1,7,,0
59.166.0.8,63073,149.171.126.0,16998,tcp,FIN,1.333813,2438,18508,31,29,7,13,-,14238.87793,108237.0625,38,40,255,255,1946043462,1089407866,64,463,0,0,2315.387467,2250.947835,1421927448,1421927450,36.040404,34.188335,0.000596,0.000464,0.000132,0,0,0,0,0,5,3,5,9,1,1,2,,0
59.166.0.4,18808,149.171.126.4,6881,tcp,FIN,2.607804,2302,34406,31,29,5,15,-,6828.733887,103035.3516,30,42,255,255,4103947329,267259629,77,819,0,0,6623.371789,6441.476243,1421927447,1421927450,89.91252,63.591902,0.001152,0.000532,0.00062,0,0,0,0,0,13,12,12,17,10,1,6,,0
59.166.0.4,9891,149.171.126.7,6881,tcp,FIN,2.753911,1540,1644,31,29,4,4,-,4194.761719,4511.402344,16,18,255,255,1598562674,2274282859,96,91,0,0,13518.77442,481.511594,1421927447,1421927450,183.548273,161.961766,0.000673,0.00055,0.000123,0,0,0,0,0,13,15,16,17,10,1,5,,0
59.166.0.1,18991,149.171.126.7,6881,tcp,FIN,5.226711,1540,1644,31,29,4,4,-,2210.185303,2377.020752,16,18,255,255,528499962,976815109,96,91,0,0,23386.29305,723.830687,1421927445,1421927450,348.425192,307.406469,0.000995,0.000799,0.000196,0,0,0,0,0,18,15,16,20,14,1,6,,0
59.166.0.9,19852,149.171.126.4,6881,tcp,FIN,5.354715,1540,1644,31,29,4,4,-,2157.351074,2320.198242,16,18,255,255,878561377,3325140889,96,91,0,0,25379.3389,753.274813,1421927445,1421927450,356.959079,314.745344,0.004305,0.004037,0.000268,0,0,0,0,0,8,12,12,8,4,1,4,,0
59.166.0.1,37868,149.171.126.7,6881,tcp,FIN,5.933089,1540,1644,31,29,4,4,-,1947.046509,2094.018799,16,18,255,255,2678078141,584585528,96,91,0,0,23598.19974,744.377375,1421927444,1421927450,395.500679,341.645406,0.274925,0.125116,0.149809,0,0,0,0,0,18,15,16,20,14,1,6,,0
59.166.0.3,45272,149.171.126.5,6881,tcp,FIN,6.320522,1540,1644,31,29,4,4,-,1827.697144,1965.660522,16,18,255,255,1321015225,638832988,96,91,0,0,24028.59108,649.001625,1421927444,1421927450,421.340254,371.76375,0.000681,0.000529,0.000152,0,0,0,0,0,11,9,12,11,10,1,5,,0
59.166.0.3,6587,149.171.126.5,6881,tcp,FIN,5.911901,1540,1644,31,29,4,4,-,1954.024658,2101.523682,16,18,255,255,3466400910,2750363212,96,91,0,0,24465.02389,691.18675,1421927444,1421927450,394.103342,346.339344,0.025001,0.02413,0.000871,0,0,0,0,0,11,9,12,11,10,1,5,,0
59.166.0.7,1144,149.171.126.7,143,tcp,FIN,14.348018,7810,14540,31,29,30,32,-,4318.924316,8042.922852,122,126,255,255,4006397515,4007454958,64,115,0,0,22528.90782,22119.15539,1421927435,1421927450,118.566681,114.779865,0.000669,0.00053,0.000139,0,0,0,0,0,4,15,16,7,1,1,1,,0
59.166.0.5,57860,149.171.126.5,25,tcp,FIN,17.490232,37230,3380,31,29,18,8,smtp,16701.89258,1509.41394,52,42,255,255,4233881419,4239130321,716,80,0,0,52619.42318,1807.098875,1421927432,1421927450,342.938704,426.578062,0.000664,0.000527,0.000137,0,0,0,0,0,1,2,12,4,1,1,2,,0
59.166.0.1,55385,149.171.126.9,24033,tcp,FIN,34.613087,4656,3080,31,29,7,7,-,1037.757812,688.294556,28,30,255,255,418438787,421924012,166,103,0,0,170765.612,5088.017,1421927415,1421927450,1281.954139,1193.53575,0.000663,0.000542,0.000121,0,0,0,0,0,18,3,4,20,1,1,1,,0
59.166.0.2,15538,149.171.126.8,5190,tcp,FIN,25.25601,1272,2572,31,29,4,4,-,377.890259,769.717773,16,18,255,255,3853038021,1703825017,80,143,0,0,163317.0462,4628.0805,1421927424,1421927450,1683.707233,1485.603375,0.000903,0.000738,0.000165,0,0,0,0,0,11,4,5,12,2,1,1,,0
59.166.0.8,43126,149.171.126.0,49276,tcp,FIN,4.024557,2662,23162,31,29,7,14,-,5166.282715,44946.0625,42,42,255,255,3530591864,4182488784,63,551,0,0,7014.864863,199.068078,1421927446,1421927450,98.152051,98.14793,0.000655,0.000487,0.000168,0,0,0,0,0,5,3,5,9,1,1,2,,0
59.166.0.7,24524,149.171.126.1,80,tcp,FIN,0.096923,1052,824,31,29,2,2,http,76019.10938,61244.49219,8,10,255,255,4236466502,4260915267,132,82,1,83,1001.967663,26.725297,1421927450,1421927450,13.793429,10.707889,0.001647,0.000548,0.001099,0,0,1,0,0,1,3,5,7,1,1,1,,0
59.166.0.1,5136,149.171.126.2,6881,tcp,FIN,1.9672,2302,34406,31,29,5,15,-,9052.459961,136588.0469,30,42,255,255,471076583,675968508,77,819,0,0,5750.31895,5283.222295,1421927448,1421927450,67.823208,47.966148,0.00073,0.00058,0.00015,0,0,0,0,0,18,6,10,20,14,1,2,,0
59.166.0.2,32136,149.171.126.3,6881,tcp,FIN,2.044967,1540,1644,31,29,4,4,-,5648.991211,6075.403809,16,18,255,255,2316466283,2910456049,96,91,0,0,8661.20386,272.950469,1421927448,1421927450,136.307333,120.047297,0.004363,0.004162,0.000201,0,0,0,0,0,11,14,16,12,6,1,7,,0
59.166.0.4,28005,149.171.126.3,23183,tcp,FIN,2.484204,8928,320,31,29,4,1,ftp-data,26699.90039,859.832764,14,6,255,255,1883465780,796323550,638,53,0,0,18098.88641,778.70875,1421927448,1421927450,191.092621,496.711187,0.000647,0.000512,0.000135,0,0,0,0,0,1,1,16,17,1,1,1,,0
59.166.0.4,64623,149.171.126.6,5190,tcp,FIN,2.005078,1272,2572,31,29,4,4,-,4759.914551,9695.382812,16,18,255,255,1071072402,1071943052,80,143,0,0,9507.411907,256.875875,1421927448,1421927450,133.647596,117.917117,0.00062,0.000486,0.000134,0,0,0,0,0,13,11,13,17,2,1,1,,0
59.166.0.8,41116,149.171.126.7,11922,tcp,FIN,1.462483,424,8824,31,29,1,4,ftp-data,2029.425293,44248.03516,8,12,255,255,3723110277,957027394,53,735,0,0,15178.89699,12094.31469,1421927448,1421927450,208.878143,132.909097,0.000669,0.000479,0.00019,0,0,0,0,0,2,1,16,9,1,1,2,,0
59.166.0.8,61158,149.171.126.5,23183,tcp,FIN,1.834925,8928,320,31,29,4,1,ftp-data,36147.52344,1164.0802,14,6,255,255,3058916810,805532544,638,53,0,0,11515.32985,462.690219,1421927448,1421927450,141.148082,366.841,0.000643,0.000478,0.000165,0,0,0,0,0,2,1,12,9,1,1,2,,0
59.166.0.9,64660,149.171.126.4,6881,tcp,FIN,5.397937,1540,1644,31,29,4,4,-,2140.076904,2301.620117,16,18,255,255,3028142949,3332037444,96,91,0,0,24842.1576,716.259812,1421927445,1421927450,359.840004,317.494594,0.000665,0.000527,0.000138,0,0,0,0,0,8,12,12,8,4,1,4,,0
59.166.0.7,12874,149.171.126.5,6881,tcp,FIN,6.008003,1540,1644,31,29,4,4,-,1922.768555,2067.908447,16,18,255,255,3408014534,408172965,96,91,0,0,22817.07398,678.114687,1421927444,1421927450,400.509788,348.705469,0.080857,0.080006,0.000851,0,0,0,0,0,4,9,12,7,2,1,2,,0
59.166.0.1,27025,149.171.126.6,6881,tcp,FIN,1.692716,1540,1644,31,29,4,4,-,6824.535156,7339.683594,16,18,255,255,51078240,2992483934,96,91,0,0,9424.230542,278.058406,1421927448,1421927450,112.826132,99.515062,0.001171,0.000959,0.000212,0,0,0,0,0,18,11,13,20,14,1,7,,0
